Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1998.2843034267426	57	-102.92213	27.598894	-33.504185	-180.34174	151.0	0.0	30049	1742842
2031.0008878707886	58	-105.42931	30.004318	5.85684	-223.10849	151.0	0.0	30049	1772891
2058.953224182129	59	-107.66136	30.578722	-37.485165	-217.85202	151.0	0.0	30049	1802940
2090.2229685783386	60	-113.40857	30.888874	-36.809845	-200.09608	151.0	0.0	30049	1832989
2125.2713494300842	61	-116.520195	32.259075	-43.620007	-227.81366	151.0	0.0	30049	1863038
2152.628975391388	62	-113.033844	32.93433	-40.118717	-234.64517	151.0	0.0	30049	1893087
2184.6102170944214	63	-110.55034	29.300291	-15.105691	-195.29564	151.0	0.0	30049	1923136
2216.9185569286346	64	-110.386604	30.28739	-18.890066	-207.14716	151.0	0.0	30049	1953185
2245.7461490631104	65	-109.30069	28.970245	-43.81053	-220.02039	151.0	0.0	30049	1983234
2275.9388256073	66	-104.97157	28.722559	-14.350718	-180.72572	151.0	0.0	30049	2013283
2303.265219926834	67	-100.06921	29.76644	-19.928106	-174.10846	151.0	0.0	30049	2043332
2335.930084705353	68	-94.34628	29.423502	-4.0903893	-166.69374	151.0	0.0	30049	2073381
2363.1142711639404	69	-92.54986	30.753017	-6.0674334	-174.20178	151.0	0.0	30049	2103430
2386.4301657676697	70	-89.536316	30.410519	-1.8177414	-171.37137	151.0	0.0	30049	2133479
2411.0878410339355	71	-85.94191	27.423763	-3.0719616	-156.7761	151.0	0.0	30049	2163528
2434.3295907974243	72	-89.30249	28.498594	-21.30067	-188.9102	151.0	0.0	30049	2193577
2456.3322145938873	73	-85.87345	26.386974	-34.11558	-174.2031	151.0	0.0	30049	2223626
2482.1248712539673	74	-89.54547	29.419195	-1.804327	-169.37662	151.0	0.0	30049	2253675
2504.7510833740234	75	-93.6245	29.434143	-9.870853	-180.26723	151.0	0.0	30049	2283724
2526.7154290676117	76	-95.42065	25.359629	-25.661034	-152.84515	151.0	0.0	30049	2313773
2551.668175458908	77	-95.80972	25.11403	-37.515205	-210.31546	151.0	0.0	30049	2343822
2577.254728794098	78	-91.59756	23.806553	-9.825619	-154.33267	151.0	0.0	30049	2373871
2599.735082626343	79	-88.52929	26.482386	35.131607	-147.73138	151.0	0.0	30049	2403920
2621.5381433963776	80	-94.108734	25.224417	-12.643561	-153.82434	151.0	0.0	30049	2433969
2644.809793949127	81	-91.327065	28.618423	8.205193	-177.5769	151.0	0.0	30049	2464018
2668.9672722816467	82	-86.24133	27.318531	-11.898212	-166.70786	151.0	0.0	30049	2494067
2691.0724885463715	83	-78.017586	30.71451	55.893883	-160.37888	151.0	0.0	30049	2524116
2712.7809658050537	84	-81.96218	37.549076	20.047318	-240.4195	151.0	0.0	30049	2554165
2736.8504276275635	85	-83.51442	39.50068	30.677738	-186.61255	151.0	0.0	30049	2584214
2760.6129574775696	86	-77.0971	38.472363	29.724365	-181.01413	151.0	0.0	30049	2614263
2784.300703525543	87	-83.83741	47.703514	79.76276	-222.63571	151.0	0.0	30049	2644312
2806.815880060196	88	-84.16666	40.099697	41.541992	-187.39926	151.0	0.0	30049	2674361
2829.249674797058	89	-81.01904	41.566868	29.363228	-182.11911	151.0	0.0	30049	2704410
2856.833289861679	90	-91.77611	45.11774	23.96913	-199.69029	151.0	0.0	30049	2734459
2885.1800351142883	91	-100.903145	48.966537	20.58512	-216.55893	151.0	0.0	30049	2764508
2916.3355243206024	92	-95.505264	47.641354	65.80961	-197.39024	151.0	0.0	30049	2794557
2944.596912622452	93	-94.04279	45.960487	24.422077	-222.8756	151.0	0.0	30049	2824606
2971.721598625183	94	-103.430626	47.316013	51.018345	-236.64526	151.0	0.0	30049	2854655
3003.953497648239	95	-104.25265	49.15185	89.394684	-233.14172	151.0	0.0	30049	2884704
3030.9359250068665	96	-104.23612	47.94491	35.633545	-223.59534	151.0	0.0	30049	2914753
3061.1612508296967	97	-99.19887	45.056686	75.292984	-263.7038	151.0	0.0	30049	2944802
3090.3899188041687	98	-93.8386	47.015873	43.082726	-205.4035	151.0	0.0	30049	2974851
3115.0032408237457	99	-96.359764	47.615135	50.80606	-238.9352	151.0	0.0	30049	3004900
