Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
6.552059888839722	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.014210272	-0.014210272	1008	1008
9.696295738220215	1	-0.4049513	0.08261104	-0.29360464	-0.65816677	21.0	0.0	-0.019283395	-0.019283395	-0.014264576	-0.014264576	1008	2016
13.478485584259033	2	-0.420185	0.07047536	-0.2985252	-0.5430546	21.0	0.0	-0.02000881	-0.02000881	-0.0131775895	-0.0131775895	1008	3024
18.182116746902466	3	-0.4392717	0.08902594	-0.29684561	-0.65193695	21.0	0.0	-0.020917699	-0.020917699	-0.014901643	-0.014901643	1008	4032
25.662516593933105	4	-0.41375116	0.085221	-0.2624633	-0.635745	21.0	0.0	-0.019702436	-0.019702436	-0.012585282	-0.012585282	1008	5040
34.20141315460205	5	-0.41230384	0.09417763	-0.26242584	-0.6116949	21.0	0.0	-0.019633517	-0.019633517	-0.0129388105	-0.0129388105	1008	6048
45.13538575172424	6	-0.40316176	0.079208724	-0.2289968	-0.5764176	21.0	0.0	-0.019198177	-0.019198177	-0.011463838	-0.011463838	1008	7056
58.705246686935425	7	-0.41011986	0.10317537	-0.16248266	-0.74229795	21.0	0.0	-0.019529516	-0.019529516	-0.011806763	-0.011806763	1008	8064
73.23176646232605	8	-0.42193317	0.10764181	-0.22256373	-0.70285344	21.0	0.0	-0.020092055	-0.020092055	-0.010681153	-0.010681153	1008	9072
88.37838125228882	9	-0.45132956	0.0965326	-0.25168806	-0.6978804	21.0	0.0	-0.021491883	-0.021491883	-0.010948734	-0.010948734	1008	10080
101.98234057426453	10	-0.4584224	0.1028199	-0.17893697	-0.6755555	21.0	0.0	-0.021829637	-0.021829637	-0.010160444	-0.010160444	1008	11088
115.4248468875885	11	-0.24476947	1.4268234	9.512181	-0.71605194	21.0	0.0	-0.01165569	-0.01165569	0.000101206795	0.000101206795	1008	12096
129.60279202461243	12	0.12401807	4.255073	29.28732	-0.7084149	21.0	0.0	0.0059056235	0.0059056235	0.01985936	0.01985936	1008	13104
145.5993902683258	13	0.1212075	4.2594833	29.315409	-0.7382432	21.0	0.0	0.0057717874	0.0057717874	0.019526338	0.019526338	1008	14112
162.49186611175537	14	3.2303092	10.462081	39.239334	-0.76269376	21.0	0.0	0.15382424	0.15382424	0.16838846	0.16838846	1008	15120
180.53012895584106	15	4.2524714	11.846564	49.351604	-0.7446694	21.0	0.0	0.2024986	0.2024986	0.21880336	0.21880336	1008	16128
198.98874163627625	16	4.232183	11.840265	39.383514	-0.7268936	21.0	0.0	0.20153254	0.20153254	0.21769056	0.21769056	1008	17136
219.3324055671692	17	2.9484756	8.977895	29.453476	-0.8490344	21.0	0.0	0.1404036	0.1404036	0.1569321	0.1569321	1008	18144
240.6239311695099	18	9.782882	16.865608	59.144737	-0.9220416	21.0	0.0	0.46585146	0.46585146	0.48294765	0.48294765	1008	19152
262.93158769607544	19	10.591366	18.56419	69.29015	-0.9117205	21.0	0.0	0.5043507	0.5043507	0.5213786	0.5213786	1008	20160
286.52453804016113	20	11.007112	20.276205	69.17268	-0.8002148	21.0	0.0	0.5241481	0.5241481	0.5411797	0.5411797	1008	21168
312.17738580703735	21	12.832405	17.914545	59.15884	-0.8585418	21.0	0.0	0.61106694	0.61106694	0.6286392	0.6286392	1008	22176
338.46876859664917	22	15.140216	20.30641	68.97281	-1.2459756	21.0	0.0	0.7209626	0.7209626	0.7378856	0.7378856	1008	23184
365.3129096031189	23	18.029417	23.841814	89.14585	-0.84158134	21.0	0.0	0.85854363	0.85854363	0.87556475	0.87556475	1008	24192
394.6651232242584	24	30.878708	25.262655	79.08468	-0.8659844	21.0	0.0	1.4704146	1.4704146	1.4877133	1.4877133	1008	25200
424.77477383613586	25	26.952888	25.064108	78.955086	-1.0069563	21.0	0.0	1.2834707	1.2834707	1.3001627	1.3001627	1008	26208
455.87523579597473	26	36.680256	25.572659	98.96995	-0.6538558	21.0	0.0	1.7466787	1.7466787	1.763676	1.763676	1008	27216
486.8097207546234	27	38.74936	25.115376	98.83406	-0.5924702	21.0	0.0	1.8452073	1.8452073	1.8619049	1.8619049	1008	28224
520.4693157672882	28	49.311665	24.331408	98.72726	-0.65763414	21.0	0.0	2.3481746	2.3481746	2.3654761	2.3654761	1008	29232
554.8902704715729	29	47.614807	29.68674	98.809845	-0.8422917	21.0	0.0	2.2673717	2.2673717	2.2849703	2.2849703	1008	30240
589.0181822776794	30	45.976727	29.76927	108.80521	-0.9144557	21.0	0.0	2.1893678	2.1893678	2.2061427	2.2061427	1008	31248
625.4363305568695	31	57.127728	28.32516	108.89143	-0.80722475	21.0	0.0	2.720368	2.720368	2.737525	2.737525	1008	32256
662.4661521911621	32	52.975952	27.31901	108.65456	-0.9202723	21.0	0.0	2.522664	2.522664	2.5396056	2.5396056	1008	33264
699.7926530838013	33	57.284027	26.022959	108.535484	-0.7574637	21.0	0.0	2.7278106	2.7278106	2.7447853	2.7447853	1008	34272
738.6099994182587	34	58.143993	21.871492	108.7695	-0.74766886	21.0	0.0	2.7687616	2.7687616	2.7854216	2.7854216	1008	35280
777.9660754203796	35	66.65646	21.890821	118.50623	-0.72765803	21.0	0.0	3.1741173	3.1741173	3.190885	3.190885	1008	36288
820.0834007263184	36	64.76396	20.186487	98.805	-0.69167334	21.0	0.0	3.0839984	3.0839984	3.1003377	3.1003377	1008	37296
862.4456360340118	37	64.71317	26.00151	118.71976	-0.8437265	21.0	0.0	3.0815797	3.0815797	3.0979548	3.0979548	1008	38304
905.5984477996826	38	71.37157	23.380531	118.62611	-0.8522076	21.0	0.0	3.3986464	3.3986464	3.4145598	3.4145598	1008	39312
951.136137008667	39	69.53051	20.736586	108.75437	28.93674	21.0	0.0	3.310977	3.310977	3.3270946	3.3270946	1008	40320
997.2983496189117	40	74.67631	22.570147	118.44105	9.227488	21.0	0.0	3.5560145	3.5560145	3.5720599	3.5720599	1008	41328
1043.7857422828674	41	71.52169	22.276129	108.548195	-0.9039973	21.0	0.0	3.4057946	3.4057946	3.4215121	3.4215121	1008	42336
1092.87642288208	42	70.304565	26.61078	118.62163	-0.86613727	21.0	0.0	3.3478365	3.3478365	3.363463	3.363463	1008	43344
1140.7530064582825	43	74.83999	24.319067	108.78816	-0.913111	21.0	0.0	3.563809	3.563809	3.5793564	3.5793564	1008	44352
1189.806712627411	44	78.36689	21.581781	118.61834	28.844067	21.0	0.0	3.7317567	3.7317567	3.74722	3.74722	1008	45360
1242.1129314899445	45	73.17013	22.928726	118.54309	28.87246	21.0	0.0	3.4842923	3.4842923	3.4998295	3.4998295	1008	46368
1294.6218252182007	46	82.700325	20.36108	118.69868	-0.97885096	21.0	0.0	3.9381104	3.9381104	3.953466	3.953466	1008	47376
1346.58766746521	47	81.41943	23.107187	118.56401	19.103134	21.0	0.0	3.877116	3.877116	3.892307	3.892307	1008	48384
1401.7430794239044	48	81.40705	20.032402	118.270164	38.906097	21.0	0.0	3.8765264	3.8765264	3.891767	3.891767	1008	49392
1456.72189950943	49	89.93085	14.1257925	118.47409	58.7444	21.0	0.0	4.282421	4.282421	4.2974796	4.2974796	1008	50400
1512.365388393402	50	76.87122	22.920486	118.57165	18.878643	21.0	0.0	3.6605346	3.6605346	3.6755283	3.6755283	1008	51408
1569.6807968616486	51	82.19333	24.351059	128.44579	-0.787476	21.0	0.0	3.913968	3.913968	3.929112	3.929112	1008	52416
1628.8663258552551	52	79.32183	24.739813	118.767525	19.124498	21.0	0.0	3.77723	3.77723	3.7922106	3.7922106	1008	53424
1688.8834607601166	53	85.95217	17.27238	118.471535	48.606747	21.0	0.0	4.0929604	4.0929604	4.107665	4.107665	1008	54432
1748.857304573059	54	82.99291	18.786213	118.34752	18.906918	21.0	0.0	3.9520433	3.9520433	3.9666772	3.9666772	1008	55440
1810.703619003296	55	81.83025	20.996197	118.59354	28.981804	21.0	0.0	3.8966787	3.8966787	3.9112356	3.9112356	1008	56448
1874.763020515442	56	84.27752	20.780815	118.27504	28.946575	21.0	0.0	4.0132155	4.0132155	4.0278068	4.0278068	1008	57456
1937.937079668045	57	88.247375	19.088472	118.70954	48.884487	21.0	0.0	4.202256	4.202256	4.2166862	4.2166862	1008	58464
2001.6358563899994	58	88.40659	19.315811	118.57543	38.78185	21.0	0.0	4.209838	4.209838	4.2243624	4.2243624	1008	59472
2069.190483570099	59	87.5557	22.246634	128.51381	28.819794	21.0	0.0	4.1693187	4.1693187	4.1838813	4.1838813	1008	60480
2136.2967891693115	60	92.14071	19.730227	128.52136	29.079117	21.0	0.0	4.387653	4.387653	4.4020147	4.4020147	1008	61488
2204.948624610901	61	89.23715	19.06392	128.25414	48.79118	21.0	0.0	4.249388	4.249388	4.2637105	4.2637105	1008	62496
2274.7389800548553	62	90.90582	19.988739	118.54454	9.038624	21.0	0.0	4.328849	4.328849	4.342963	4.342963	1008	63504
2346.0045495033264	63	95.60864	17.986	138.21982	58.89879	21.0	0.0	4.5527925	4.5527925	4.5668535	4.5668535	1008	64512
2418.366395711899	64	88.771034	21.996601	118.44184	28.829994	21.0	0.0	4.2271924	4.2271924	4.2413416	4.2413416	1008	65520
2491.0425860881805	65	89.643	16.248142	118.186485	48.89008	21.0	0.0	4.268714	4.268714	4.282758	4.282758	1008	66528
2565.37837934494	66	90.66442	22.085283	118.49645	28.697868	21.0	0.0	4.317353	4.317353	4.3313165	4.3313165	1008	67536
2643.47212934494	67	92.11151	18.756447	118.64494	38.67713	21.0	0.0	4.3862624	4.3862624	4.4002905	4.4002905	1008	68544
2729.049167394638	68	96.41494	17.652723	128.33533	58.798576	21.0	0.0	4.5911875	4.5911875	4.605021	4.605021	1008	69552
2828.8523766994476	69	92.04489	19.786234	118.55939	18.783623	21.0	0.0	4.3830895	4.3830895	4.3972917	4.3972917	1008	70560
2959.2278623580933	70	94.3533	18.497707	128.2614	39.19427	21.0	0.0	4.493014	4.493014	4.506831	4.506831	1008	71568
3110.3086812496185	71	93.8785	20.905317	128.51486	19.08051	21.0	0.0	4.470405	4.470405	4.4845037	4.4845037	1008	72576
3313.3578193187714	72	90.38413	14.552058	118.2018	58.566833	21.0	0.0	4.3040066	4.3040066	4.31784	4.31784	1008	73584
3480.1371092796326	73	93.88434	18.841646	128.10612	58.69307	21.0	0.0	4.4706826	4.4706826	4.484434	4.484434	1008	74592
3569.115897655487	74	96.38639	17.169897	137.82733	68.29402	21.0	0.0	4.589828	4.589828	4.603534	4.603534	1008	75600
3666.6130650043488	75	94.768135	16.096628	138.07599	48.69476	21.0	0.0	4.512768	4.512768	4.5263867	4.5263867	1008	76608
3804.4791452884674	76	93.53542	14.222396	118.68663	68.14381	21.0	0.0	4.4540677	4.4540677	4.4677453	4.4677453	1008	77616
3981.0962076187134	77	92.24259	15.191064	118.39915	49.117004	21.0	0.0	4.3925047	4.3925047	4.4062014	4.4062014	1008	78624
4215.642800092697	78	88.587364	18.605196	128.44542	29.037945	21.0	0.0	4.2184463	4.2184463	4.232144	4.232144	1008	79632
4743.725529193878	79	90.231445	15.459085	118.48267	58.823196	21.0	0.0	4.2967353	4.2967353	4.3104897	4.3104897	1008	80640
5296.437026500702	80	87.502815	16.52851	128.27966	48.47223	21.0	0.0	4.166801	4.166801	4.1806583	4.1806583	1008	81648
5522.830496549606	81	89.200035	17.207884	128.4593	58.702736	21.0	0.0	4.2476206	4.2476206	4.2614126	4.2614126	1008	82656
5831.097792863846	82	91.4859	18.327633	128.24557	58.59245	21.0	0.0	4.356472	4.356472	4.3700805	4.3700805	1008	83664
5924.323581695557	83	87.50513	18.170828	118.3803	38.889084	21.0	0.0	4.1669106	4.1669106	4.1806498	4.1806498	1008	84672
6116.7618062496185	84	85.86613	19.189987	118.486885	48.578133	21.0	0.0	4.0888634	4.0888634	4.1025743	4.1025743	1008	85680
6220.122449159622	85	86.78729	17.31325	118.71629	49.02712	21.0	0.0	4.132728	4.132728	4.1463976	4.1463976	1008	86688
6431.948506116867	86	89.01406	20.081013	128.22604	29.110043	21.0	0.0	4.238765	4.238765	4.252466	4.252466	1008	87696
7221.945978164673	87	87.57505	17.811855	128.31651	19.099003	21.0	0.0	4.1702404	4.1702404	4.1839194	4.1839194	1008	88704
7779.315601348877	88	86.78491	20.026426	118.6407	38.69752	21.0	0.0	4.132615	4.132615	4.146244	4.146244	1008	89712
8550.951400518417	89	86.78945	18.776789	118.44798	48.394005	21.0	0.0	4.132831	4.132831	4.1465735	4.1465735	1008	90720
9258.860433578491	90	88.41045	15.123519	118.65	48.948906	21.0	0.0	4.210021	4.210021	4.2236834	4.2236834	1008	91728
10164.394169330597	91	85.73397	18.226841	128.20253	38.97668	21.0	0.0	4.08257	4.08257	4.0961976	4.0961976	1008	92736
11136.105308771133	92	83.45201	15.979595	108.86368	38.99358	21.0	0.0	3.973905	3.973905	3.9873197	3.9873197	1008	93744
12156.004508018494	93	78.2745	20.182596	118.68486	-0.9753889	21.0	0.0	3.727357	3.727357	3.7412772	3.7412772	1008	94752
13014.218778848648	94	82.01122	20.925339	138.22253	38.535114	21.0	0.0	3.905296	3.905296	3.9190218	3.9190218	1008	95760
13975.15036034584	95	79.09118	20.090315	108.65603	9.3244	21.0	0.0	3.7662466	3.7662466	3.7800956	3.7800956	1008	96768
14994.897161483765	96	78.483574	26.57888	128.32361	-0.7637199	21.0	0.0	3.737313	3.737313	3.7512362	3.7512362	1008	97776
15812.595252037048	97	81.00597	24.111055	118.46065	19.072395	21.0	0.0	3.857427	3.857427	3.8711684	3.8711684	1008	98784
