Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
110.75682020187378	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.248683e-07	6.248683e-07	-0.692801	0.0024139776	1.8085744e-05	6.3617886e-06	0.6928028	30049	30049
219.97974348068237	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.7297987e-07	-6.7297987e-07	-0.6934879	0.0057013393	0.0005652368	0.00021611163	0.6935444	30049	60098
323.90071988105774	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.3193824e-07	2.3193824e-07	-0.6929232	0.0027996674	1.2213664e-05	2.6956448e-06	0.6929244	30049	90147
429.0064377784729	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.9604292e-08	-4.9604292e-08	-0.69314873	0.00012904583	3.0244323e-06	3.9447772e-07	0.6931492	30049	120196
533.0659205913544	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.9681404e-07	1.9681404e-07	-0.69313395	0.006548858	0.0002516679	8.7661654e-05	0.69315916	30049	150245
638.4325475692749	5	0.08040201	0.9423418	13.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.00053215923	0.00053215923	-0.6933272	0.0018763908	0.0002558435	5.120136e-05	0.6933527	30049	180294
742.6066706180573	6	0.2562814	1.979708	23.0	0.0	151.0	0.0	0.0016972278	0.0016972278	0.0016971839	0.0016971839	-0.693086	0.002518766	3.6661302e-05	8.22571e-06	0.6930896	30049	210343
847.3981695175171	7	0.1557789	1.7191955	23.0	0.0	151.0	0.0	0.0010316483	0.0010316483	0.0010315976	0.0010315976	-0.6931474	0.00066211825	2.5379954e-05	6.54073e-06	0.69315004	30049	240392
951.2388136386871	8	0.5678392	4.17749	38.0	0.0	151.0	0.0	0.0037605246	0.0037605246	0.0037598854	0.0037598854	-0.6931523	0.003204495	3.978225e-07	9.150466e-08	0.6931523	30049	270441
1055.099338054657	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.7565986e-07	-6.7565986e-07	-0.6931886	0.0057612173	0.0001785942	1.7441926e-05	0.69320655	30049	300490
1158.0052738189697	10	0.39698493	3.9428313	41.0	0.0	151.0	0.0	0.0026290393	0.0026290393	0.0026291464	0.0026291464	-0.6932178	0.0009687596	0.00045027147	0.00011845645	0.6932628	30049	330539
1263.4496290683746	11	0.18592964	1.8459799	19.0	0.0	151.0	0.0	0.0012313222	0.0012313222	0.0012315664	0.0012315664	-0.6931538	0.0022881788	0.00013399741	5.5204055e-05	0.6931672	30049	360588
1367.758338212967	12	0.37185928	3.9484627	51.0	0.0	151.0	0.0	0.0024626444	0.0024626444	0.0024626977	0.0024626977	-0.6932111	0.0010633565	4.3078828e-05	1.2443715e-05	0.6932155	30049	390637
1471.4609875679016	13	0.4723618	4.2636704	44.0	0.0	151.0	0.0	0.0031282238	0.0031282238	0.0031284736	0.0031284736	-0.6931561	0.0001251495	0.00037017668	0.0001995926	0.6931932	30049	420686
1576.8924748897552	14	0.45728642	3.8498108	47.0	0.0	151.0	0.0	0.003028387	0.003028387	0.0030276973	0.0030276973	-0.693478	0.0034607076	0.00023722858	3.1832195e-05	0.6935018	30049	450735
1682.172117948532	15	0.085427135	0.84932065	9.0	0.0	151.0	0.0	0.0005657426	0.0005657426	0.0005660018	0.0005660018	-0.69338924	0.0029107984	0.00015848188	6.103489e-05	0.69340515	30049	480784
1789.5409059524536	16	0.5678392	3.9461415	43.0	0.0	151.0	0.0	0.0037605246	0.0037605246	0.003758097	0.003758097	-0.69306445	0.010812752	0.0007989614	0.00022056657	0.69314426	30049	510833
1898.8026959896088	17	0.9045226	5.310077	57.0	0.0	151.0	0.0	0.005990216	0.005990216	0.005989964	0.005989964	-0.6931479	0.0011286138	1.4380494e-05	2.3963812e-06	0.6931492	30049	540882
2006.2140276432037	18	1.9497488	7.583206	46.0	0.0	151.0	0.0	0.012912244	0.012912244	0.012912247	0.012912247	-0.69312716	0.00024029445	1.3763799e-06	7.360703e-07	0.6931274	30049	570931
2112.7223284244537	19	4.045226	10.17253	63.0	0.0	151.0	0.0	0.026789578	0.026789578	0.026789995	0.026789995	-0.6937546	0.00703214	9.4049465e-05	3.1772604e-05	0.6937641	30049	600980
2221.6955106258392	20	6.1809044	14.426992	64.0	0.0	151.0	0.0	0.040933143	0.040933143	0.040933106	0.040933106	-0.69286764	0.005682021	0.0029020417	0.0010989411	0.6931577	30049	631029
2328.0282406806946	21	10.592965	16.535334	65.0	0.0	151.0	0.0	0.07015208	0.07015208	0.07015217	0.07015217	-0.69314796	0.00019958722	0.0001986424	8.104329e-05	0.69316787	30049	661078
2433.675922870636	22	10.874372	17.6763	66.0	0.0	151.0	0.0	0.07201571	0.07201571	0.07201519	0.07201519	-0.69324017	0.0033213147	0.00013688287	4.479813e-05	0.69325364	30049	691127
2539.599822282791	23	15.758794	21.58941	76.0	0.0	151.0	0.0	0.104362875	0.104362875	0.10436265	0.10436265	-0.6931572	0.0044553713	6.736762e-05	9.243032e-06	0.6931639	30049	721176
2647.6636605262756	24	15.281407	23.029394	85.0	0.0	151.0	0.0	0.10120137	0.10120137	0.10120146	0.10120146	-0.6931471	0.00016131999	8.063134e-06	3.0087285e-06	0.693148	30049	751225
2753.932306289673	25	12.256282	21.557207	82.0	0.0	151.0	0.0	0.08116743	0.08116743	0.08116853	0.08116853	-0.6931735	0.0005147765	0.00023998765	8.296956e-05	0.6931975	30049	781274
2860.020373106003	26	7.8944726	17.86195	78.0	0.0	151.0	0.0	0.052281275	0.052281275	0.05228164	0.05228164	-0.6931473	0.00022512721	5.5429155e-06	1.6219158e-06	0.69314784	30049	811323
2966.678987264633	27	5.477387	14.737511	76.0	0.0	151.0	0.0	0.036274087	0.036274087	0.036273904	0.036273904	-0.69315094	0.0027050674	0.0005163853	0.00014494416	0.6932025	30049	841372
3073.7342944145203	28	4.351759	13.926472	78.0	0.0	151.0	0.0	0.028819595	0.028819595	0.028819341	0.028819341	-0.6931477	0.0010549426	0.00011807833	4.507449e-05	0.6931595	30049	871421
3179.7522213459015	29	1.6884422	7.457984	52.0	0.0	151.0	0.0	0.011181736	0.011181736	0.011181366	0.011181366	-0.69314736	0.0005391538	5.5347878e-06	7.655028e-07	0.6931479	30049	901470
3285.9504725933075	30	2.3668342	9.579662	64.0	0.0	151.0	0.0	0.0156744	0.0156744	0.015674256	0.015674256	-0.69315547	0.0012586915	0.0033262195	0.0012000565	0.693488	30049	931519
3395.072883605957	31	1.8442211	7.149576	51.0	0.0	151.0	0.0	0.012213385	0.012213385	0.012211983	0.012211983	-0.6931659	0.006035928	3.2798005e-05	5.193837e-06	0.6931691	30049	961568
3511.5108730793	32	1.5929648	6.508608	46.0	0.0	151.0	0.0	0.010549436	0.010549436	0.010549164	0.010549164	-0.69268376	0.0064677573	0.0006864342	0.00040060157	0.6927524	30049	991617
3628.1795830726624	33	1.3115578	6.2737722	52.0	0.0	151.0	0.0	0.008685813	0.008685813	0.008686496	0.008686496	-0.69288397	0.002983387	3.5272483e-06	8.719341e-07	0.6928843	30049	1021666
3745.1785547733307	34	0.92462313	4.2354507	31.0	0.0	151.0	0.0	0.006123332	0.006123332	0.0061235786	0.0061235786	-0.69314736	0.0007718802	2.3510356e-06	6.495622e-07	0.69314766	30049	1051715
3862.325647830963	35	0.7085427	3.9881077	38.0	0.0	151.0	0.0	0.004692336	0.004692336	0.0046921372	0.0046921372	-0.6934189	0.0032694866	-2.6305804e-07	1.7340355e-07	0.69341874	30049	1081764
3979.615983247757	36	0.79396987	5.1022477	52.0	0.0	151.0	0.0	0.0052580787	0.0052580787	0.0052571367	0.0052571367	-0.6931837	0.00855118	0.00053195766	0.0002238927	0.69323695	30049	1111813
4096.77791595459	37	0.8291457	4.446325	36.0	0.0	151.0	0.0	0.0054910313	0.0054910313	0.0054903566	0.0054903566	-0.6925702	0.011414012	0.0019000112	0.0010595866	0.6927603	30049	1141862
4214.109298706055	38	1.557789	7.487036	55.0	0.0	151.0	0.0	0.010316483	0.010316483	0.010316543	0.010316543	-0.69314736	0.00037455562	0.00014425538	5.2071962e-05	0.6931616	30049	1171911
4331.411401987076	39	1.442211	5.619012	40.0	0.0	151.0	0.0	0.009551067	0.009551067	0.009551219	0.009551219	-0.69327235	0.0020291023	3.8586266e-05	9.262277e-06	0.69327617	30049	1201960
4448.6933534145355	40	0.6432161	4.041039	33.0	0.0	151.0	0.0	0.0042597093	0.0042597093	0.004259883	0.004259883	-0.6931472	0.00011211632	8.065455e-05	4.6492198e-05	0.6931552	30049	1232009
4565.987991333008	41	1.2864321	5.247959	35.0	0.0	151.0	0.0	0.008519419	0.008519419	0.008519462	0.008519462	-0.6931474	0.0006131232	1.4273551e-05	4.1326684e-06	0.69314873	30049	1262058
4683.638071298599	42	1.80402	6.697842	54.0	0.0	151.0	0.0	0.011947153	0.011947153	0.0119467955	0.0119467955	-0.6931477	0.0011236668	0.00015730679	6.611264e-05	0.6931635	30049	1292107
4801.196158647537	43	2.1658292	7.0850997	40.0	0.0	151.0	0.0	0.014343239	0.014343239	0.014342928	0.014342928	-0.6931467	0.0010759243	0.00015925826	5.5887118e-05	0.6931627	30049	1322156
4920.413864612579	44	1.9798995	6.9281735	42.0	0.0	151.0	0.0	0.013111917	0.013111917	0.013111845	0.013111845	-0.694561	0.013034656	0.0022747302	0.0011787558	0.6947884	30049	1352205
5036.745980978012	45	2.0251257	7.5344677	47.0	0.0	151.0	0.0	0.013411428	0.013411428	0.0134108225	0.0134108225	-0.6931579	0.0046236506	0.00031140723	0.00013617107	0.693189	30049	1382254
5144.230313301086	46	2.1407034	7.5621576	49.0	0.0	151.0	0.0	0.014176845	0.014176845	0.014175843	0.014175843	-0.69316304	0.0056439345	1.7988532e-07	1.376925e-07	0.69316316	30049	1412303
5240.699668645859	47	2.0703518	6.317009	37.0	0.0	151.0	0.0	0.013710938	0.013710938	0.01371032	0.01371032	-0.69315207	0.003108144	-1.0500518e-06	1.8310216e-08	0.69315183	30049	1442352
5335.882413864136	48	2.6281407	7.1623254	36.0	0.0	151.0	0.0	0.017404905	0.017404905	0.017405175	0.017405175	-0.6931491	0.0019289557	6.6602726e-05	4.088175e-05	0.69315577	30049	1472401
5431.5523250103	49	3.6030152	9.349075	51.0	0.0	151.0	0.0	0.023861026	0.023861026	0.023861112	0.023861112	-0.6931448	0.00039931992	8.1218974e-07	4.6822836e-07	0.6931448	30049	1502450
5526.809188365936	50	3.39196	8.255172	45.0	0.0	151.0	0.0	0.02246331	0.02246331	0.022463515	0.022463515	-0.69314724	0.0004894137	0.00045411734	0.00023890306	0.6931927	30049	1532499
