Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.0305373668670654	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.017100115057320803	-0.017100115057320803	1008	1008
4.270382404327393	1	-0.4049015	0.0826013	-0.2936748	-0.65796274	21.0	0.0	-0.019281024	-0.019281024	-0.01754719661142908	-0.01754719661142908	1008	2016
5.187962770462036	2	-0.41991004	0.0704771	-0.29922268	-0.54199976	21.0	0.0	-0.019995715	-0.019995715	-0.01794258811800869	-0.01794258811800869	1008	3024
6.10963249206543	3	-0.43909565	0.088907294	-0.29659125	-0.6511958	21.0	0.0	-0.020909317	-0.020909317	-0.01938716801286361	-0.01938716801286361	1008	4032
7.036700487136841	4	-0.41352084	0.08540561	-0.262316	-0.63635874	21.0	0.0	-0.01969147	-0.01969147	-0.01801345063383886	-0.01801345063383886	1008	5040
7.950927257537842	5	-0.41215396	0.09411423	-0.26291564	-0.6116601	21.0	0.0	-0.019626379	-0.019626379	-0.01817218809155155	-0.01817218809155155	1008	6048
8.86426854133606	6	-0.40279186	0.07904472	-0.22811683	-0.57483435	21.0	0.0	-0.019180564	-0.019180564	-0.017690288668929997	-0.017690288668929997	1008	7056
9.779323101043701	7	-0.40987054	0.10309461	-0.16289282	-0.7424182	21.0	0.0	-0.019517647	-0.019517647	-0.018059019395768417	-0.018059019395768417	1008	8064
10.695814847946167	8	-0.42195985	0.107599646	-0.22296116	-0.7038707	21.0	0.0	-0.020093324	-0.020093324	-0.018335558955711852	-0.018335558955711852	1008	9072
11.627603530883789	9	-0.45136222	0.09652117	-0.25161675	-0.69798696	21.0	0.0	-0.021493439	-0.021493439	-0.019657697534444525	-0.019657697534444525	1008	10080
12.542088985443115	10	-0.45909348	0.10299153	-0.1784536	-0.677048	21.0	0.0	-0.021861594	-0.021861594	-0.019990463081028108	-0.019990463081028108	1008	11088
13.457237720489502	11	-0.03784613	2.8533332	19.511177	-0.7153042	21.0	0.0	-0.0018021966	-0.0018021966	-3.693468834606086e-05	-3.693468834606086e-05	1008	12096
14.392682075500488	12	0.32931668	5.6835237	39.287437	-0.7154227	21.0	0.0	0.015681753	0.015681753	0.017681116087456084	0.017681116087456084	1008	13104
15.29812479019165	13	0.9501923	7.0381	39.371994	-0.7340483	21.0	0.0	0.04524726	0.04524726	0.04710956794054982	0.04710956794054982	1008	14112
16.228453874588013	14	3.4329872	10.493127	39.194794	-0.7763158	21.0	0.0	0.16347559	0.16347559	0.16530965128485656	0.16530965128485656	1008	15120
17.139044046401978	15	4.0348506	11.665001	49.249134	-0.74921024	21.0	0.0	0.19213575	0.19213575	0.19406358978831598	0.19406358978831598	1008	16128
18.060205698013306	16	4.434281	11.845099	49.333096	-0.723727	21.0	0.0	0.2111562	0.2111562	0.21299278387634452	0.21299278387634452	1008	17136
18.977322578430176	17	4.8158736	11.298216	39.32752	-0.8056114	21.0	0.0	0.2293273	0.2293273	0.23108944942904672	0.23108944942904672	1008	18144
19.90343189239502	18	12.268811	18.82598	59.246437	-0.81604874	21.0	0.0	0.58422905	0.58422905	0.5858618549417051	0.5858618549417051	1008	19152
20.82735252380371	19	15.779683	23.377808	79.26345	-0.92513335	21.0	0.0	0.7514136	0.7514136	0.7528864247486791	0.7528864247486791	1008	20160
21.736493825912476	20	14.939529	22.460299	69.13725	-0.8275685	21.0	0.0	0.7114062	0.7114062	0.7128670400318695	0.7128670400318695	1008	21168
22.648932933807373	21	16.757738	19.988916	59.31656	-0.8393316	21.0	0.0	0.79798764	0.79798764	0.799340288005023	0.799340288005023	1008	22176
23.57470464706421	22	18.434929	21.59394	68.92317	-1.2981918	21.0	0.0	0.87785375	0.87785375	0.8791602746116963	0.8791602746116963	1008	23184
24.504096269607544	23	23.61157	26.25643	89.09442	-0.8873318	21.0	0.0	1.1243603	1.1243603	1.125571388785276	1.125571388785276	1008	24192
25.427303075790405	24	35.62293	26.240126	89.010895	-0.91308755	21.0	0.0	1.69633	1.69633	1.697439530379098	1.697439530379098	1008	25200
26.341712713241577	25	31.904158	25.996702	78.9622	-1.0663979	21.0	0.0	1.5192457	1.5192457	1.5203102285006795	1.5203102285006795	1008	26208
27.26309823989868	26	42.67049	25.73187	98.91086	-0.69845146	21.0	0.0	2.031928	2.031928	2.032935040737697	2.032935040737697	1008	27216
