Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
33.46968722343445	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.0038597e-06	6.0038597e-06	-0.69118834	0.036308385	0.003494271	0.0013574805	0.69153774	30049	30049
64.68461155891418	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.313783e-06	8.313783e-06	-0.6947768	0.041658014	0.0029446585	0.0018484044	0.6950712	30049	60098
94.68214297294617	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.8307144e-05	9.8307144e-05	-0.6890377	0.22840568	0.14721501	0.11278601	0.7037592	30049	90147
124.41271996498108	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00037016667	0.00037016667	-0.59929	0.347354	0.5063216	0.2733081	0.64992213	30049	120196
154.37957048416138	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00030014786	0.00030014786	-0.6120379	0.33865437	0.44352108	0.24462077	0.65638995	30049	150245
184.23977088928223	5	0.04522613	0.63638806	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.00063549523	0.00063549523	-0.5748385	0.38322225	0.60012263	0.37802598	0.63485074	30049	180294
213.9218134880066	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004290745	0.0004290745	-0.60719657	0.46173996	0.55464333	0.3334251	0.66266084	30049	210343
243.99399304389954	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0003315818	0.0003315818	-0.6348992	0.49862373	0.60400116	0.37309632	0.6952993	30049	240392
274.07475566864014	8	0.06532663	0.91922736	13.0	0.0	151.0	0.0	0.00043262672	0.00043262672	0.00069662137	0.00069662137	-0.51955783	0.36890566	0.6266157	0.38016105	0.5822194	30049	270441
303.96541953086853	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00050431094	0.00050431094	-0.54871523	0.4065795	0.673561	0.3147079	0.61607134	30049	300490
333.73924803733826	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004484859	0.0004484859	-0.5836061	0.38838354	0.5852488	0.29270115	0.6421311	30049	330539
363.3755223751068	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0002730964	0.0002730964	-0.601906	0.3783751	0.6114036	0.3212906	0.66304636	30049	360588
393.02097964286804	12	0.5025126	4.00988	46.0	0.0	151.0	0.0	0.0033278977	0.0033278977	0.0037586417	0.0037586417	-0.5584837	0.4320047	0.7301519	0.34270954	0.6314989	30049	390637
422.72680282592773	13	0.06030151	0.8485173	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.0011703904	0.0011703904	-0.49569118	0.5235026	0.81262153	0.38030955	0.5769533	30049	420686
452.193071603775	14	0.1557789	2.1920035	31.0	0.0	151.0	0.0	0.0010316483	0.0010316483	0.0019688082	0.0019688082	-0.45501763	0.54887825	0.8956957	0.36441696	0.5445872	30049	450735
481.6228575706482	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011839579	0.0011839579	-0.42993027	0.5047883	0.9381813	0.30975774	0.5237484	30049	480784
510.9634144306183	16	0.36180905	2.9957676	31.0	0.0	151.0	0.0	0.0023960865	0.0023960865	0.0037986161	0.0037986161	-0.50982887	0.7762054	1.0061774	0.3406527	0.6104466	30049	510833
539.958199262619	17	0.2562814	2.835462	38.0	0.0	151.0	0.0	0.0016972278	0.0016972278	0.002765503	0.002765503	-0.4319679	0.69396144	1.0058899	0.314115	0.53255683	30049	540882
569.1116676330566	18	0.2964824	3.4258165	47.0	0.0	151.0	0.0	0.0019634597	0.0019634597	0.0031275963	0.0031275963	-0.43423003	0.61778474	1.0055714	0.33915648	0.5347871	30049	570931
598.7663037776947	19	0.19095477	2.1765578	30.0	0.0	151.0	0.0	0.0012646011	0.0012646011	0.0022476595	0.0022476595	-0.42130527	0.51176757	0.9865724	0.2861068	0.5199625	30049	600980
627.8752400875092	20	0.16582915	1.7701147	23.0	0.0	151.0	0.0	0.0010982063	0.0010982063	0.0021415977	0.0021415977	-0.34643322	0.5898061	1.0203524	0.4001253	0.44846848	30049	631029
658.1251487731934	21	0.5025126	4.330416	50.0	0.0	151.0	0.0	0.0033278977	0.0033278977	0.0043283966	0.0043283966	-0.42603594	0.53463125	1.0000191	0.3581424	0.5260379	30049	661078
687.4569358825684	22	0.13065326	1.5797126	22.0	0.0	151.0	0.0	0.00086525345	0.00086525345	0.0017057373	0.0017057373	-0.35920596	0.4115346	0.9143129	0.3274866	0.45063728	30049	691127
716.9995021820068	23	0.2763819	3.1525686	43.0	0.0	151.0	0.0	0.0018303437	0.0018303437	0.0028607138	0.0028607138	-0.48027724	0.7243678	0.93482935	0.42748368	0.57376015	30049	721176
746.3387765884399	24	0.24120604	2.6810544	37.0	0.0	151.0	0.0	0.001597391	0.001597391	0.00218516	0.00218516	-0.47916943	0.57781804	0.88586813	0.36347157	0.5677563	30049	751225
775.9457097053528	25	0.46231157	3.9004366	39.0	0.0	151.0	0.0	0.003061666	0.003061666	0.0039417436	0.0039417436	-0.4006936	0.41753578	0.96276873	0.45483238	0.49697047	30049	781274
805.5485453605652	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000843952	0.000843952	-0.50873655	0.5227021	0.86351806	0.4019072	0.59508836	30049	811323
834.4953298568726	27	0.4522613	4.5783505	54.0	0.0	151.0	0.0	0.002995108	0.002995108	0.0038282978	0.0038282978	-0.40376118	0.42305738	0.81311494	0.35018596	0.48507267	30049	841372
864.8566241264343	28	0.09045226	1.139452	16.0	0.0	151.0	0.0	0.0005990216	0.0005990216	0.0013472016	0.0013472016	-0.46240547	0.507449	0.8520102	0.3688318	0.54760647	30049	871421
893.9416749477386	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006960289	0.0006960289	-0.41507897	0.4423195	0.91668105	0.4230924	0.5067471	30049	901470
924.4214148521423	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008469858	0.0008469858	-0.36056244	0.48435158	0.90644485	0.3922901	0.4512069	30049	931519
953.4352385997772	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010052526	0.0010052526	-0.6087482	0.7526168	0.87708735	0.35935855	0.69645697	30049	961568
984.2204914093018	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00094760273	0.00094760273	-0.40918925	0.49830246	0.93426865	0.48692864	0.50261617	30049	991617
1013.4471318721771	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001044851	0.001044851	-0.48221564	0.6573498	0.97472036	0.39541504	0.57968765	30049	1021666
1043.4230318069458	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012613432	0.0012613432	-0.44287586	0.6692419	0.9468468	0.34681454	0.5375606	30049	1051715
1075.5275220870972	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001619818	0.001619818	-0.321652	0.58605117	1.0731046	0.35879606	0.42896247	30049	1081764
1105.438113451004	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015965702	0.0015965702	-0.31925666	0.5475408	1.0077348	0.37168235	0.42003015	30049	1111813
1136.233736038208	37	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0016066382	0.0016066382	-0.24969509	0.49336287	1.0347377	0.29655322	0.35316887	30049	1141862
1167.2515211105347	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0016059382	0.0016059382	-0.33239073	0.54761195	1.0116836	0.31754842	0.43355912	30049	1171911
1198.4794867038727	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0016367801	0.0016367801	-0.27702028	0.60237765	1.0795038	0.29537296	0.38497066	30049	1201960
1229.7978448867798	40	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0019618645	0.0019618645	-0.41436192	0.7715417	1.0151825	0.2749765	0.5158801	30049	1232009
1261.1935591697693	41	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015475171	0.0015475171	-0.28253967	0.46142516	1.017554	0.2366142	0.38429505	30049	1262058
1297.3463356494904	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0017241156	0.0017241156	-0.35395938	0.6290225	1.0350316	0.31538853	0.45746252	30049	1292107
1331.9211881160736	43	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013368169	0.0013368169	-0.3476838	0.51760644	1.0405716	0.29760948	0.45174095	30049	1322156
1368.5160751342773	44	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001311574	0.001311574	-0.31971478	0.51207334	1.0140506	0.30077133	0.4211198	30049	1352205
1399.4477727413177	45	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001423167	0.001423167	-0.32027057	0.58003974	1.078411	0.3173377	0.42811167	30049	1382254
1432.0543217658997	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014001632	0.0014001632	-0.39278287	0.6920603	0.92637074	0.27521208	0.48541996	30049	1412303
1464.4928803443909	47	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013449775	0.0013449775	-0.32598713	0.49052924	1.0220217	0.27192545	0.4281893	30049	1442352
1496.3092000484467	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015678328	0.0015678328	-0.3999875	0.65661126	1.016357	0.31577957	0.50162315	30049	1472401
1528.0851848125458	49	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014976319	0.0014976319	-0.27366626	0.46870568	1.0333973	0.3044234	0.377006	30049	1502450
1560.8383021354675	50	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015285339	0.0015285339	-0.3313923	0.60054725	1.0168798	0.28612268	0.43308026	30049	1532499
1593.4217081069946	51	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012523108	0.0012523108	-0.41474673	0.65127975	0.9357102	0.29334933	0.50831777	30049	1562548
1626.7459468841553	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012936431	0.0012936431	-0.3572166	0.5379905	0.9625609	0.27800784	0.45347267	30049	1592597
1658.5274677276611	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001055811	0.001055811	-0.3474135	0.5150525	0.9471724	0.36539626	0.44213074	30049	1622646
1693.0027422904968	54	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011807579	0.0011807579	-0.45037615	0.6080175	0.8833784	0.31456822	0.53871393	30049	1652695
1728.4408836364746	55	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0009988956	0.0009988956	-0.38913742	0.5098412	0.89571965	0.42470646	0.4787094	30049	1682744
1760.4106390476227	56	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012796496	0.0012796496	-0.40196764	0.5013245	0.9450129	0.27818337	0.49646893	30049	1712793
1793.7057359218597	57	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011494645	0.0011494645	-0.43622828	0.6049926	0.9521291	0.35614458	0.53144115	30049	1742842
1825.2384445667267	58	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011229977	0.0011229977	-0.37920487	0.5387605	0.9030183	0.365987	0.4695067	30049	1772891
1861.2803733348846	59	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001149586	0.001149586	-0.4111958	0.5591018	0.93606955	0.36177793	0.50480276	30049	1802940
1893.521973848343	60	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010953181	0.0010953181	-0.33846873	0.59894955	1.0036988	0.3797118	0.43883866	30049	1832989
1928.5382704734802	61	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010018196	0.0010018196	-0.35455093	0.48641822	0.9117808	0.36656758	0.44572902	30049	1863038
1961.381042957306	62	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011405167	0.0011405167	-0.41313332	0.65622747	0.88908845	0.41467166	0.5020422	30049	1893087
1995.493611574173	63	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0009880225	0.0009880225	-0.49978924	0.5893276	0.8942647	0.32462698	0.5892157	30049	1923136
2031.365962266922	64	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00092394685	0.00092394685	-0.42435664	0.47796994	0.927199	0.3306279	0.5170766	30049	1953185
2062.9572052955627	65	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007630452	0.0007630452	-0.422913	0.39734912	0.8363198	0.36020586	0.50654495	30049	1983234
2099.1388478279114	66	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008006838	0.0008006838	-0.44278774	0.4511722	0.8781781	0.44164377	0.53060555	30049	2013283
2131.631429672241	67	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00070737954	0.00070737954	-0.45950925	0.41057622	0.83361447	0.4182974	0.54287076	30049	2043332
2164.4173669815063	68	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007159364	0.0007159364	-0.52552813	0.49830362	0.82061374	0.32150126	0.6075895	30049	2073381
2198.0678811073303	69	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000910432	0.000910432	-0.4086975	0.4200225	0.85897577	0.39120492	0.49459508	30049	2103430
2233.7801456451416	70	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00073172257	0.00073172257	-0.5058174	0.5335743	0.77504694	0.569212	0.58332217	30049	2133479
2265.898691892624	71	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00048291506	0.00048291506	-0.536963	0.405335	0.79848623	0.43602356	0.61681163	30049	2163528
2298.6125614643097	72	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006342782	0.0006342782	-0.54420054	0.48233917	0.7371985	0.41219923	0.6179204	30049	2193577
2331.6796531677246	73	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00045740287	0.00045740287	-0.58908445	0.480692	0.6192999	0.35981956	0.65101445	30049	2223626
2367.277585029602	74	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006351892	0.0006351892	-0.5278014	0.40828842	0.7188299	0.42469838	0.5996844	30049	2253675
2403.245988845825	75	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006805846	0.0006805846	-0.44801426	0.3642984	0.7815417	0.49308324	0.5261684	30049	2283724
2435.762170791626	76	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006129223	0.0006129223	-0.5019077	0.48042235	0.8444451	0.47610703	0.5863522	30049	2313773
2468.584851503372	77	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00079043105	0.00079043105	-0.54907846	0.5235542	0.8047559	0.4465343	0.62955403	30049	2343822
2501.000965833664	78	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00072206423	0.00072206423	-0.52469313	0.45555392	0.7861321	0.43395483	0.60330635	30049	2373871
2533.819367647171	79	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00048156653	0.00048156653	-0.5388541	0.43162796	0.71127725	0.31474853	0.6099818	30049	2403920
2569.260533809662	80	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00019235298	0.00019235298	-0.6065193	0.36303514	0.63544947	0.36531368	0.6700642	30049	2433969
2603.7114186286926	81	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004931485	0.0004931485	-0.5800204	0.42737624	0.7912624	0.4942676	0.65914667	30049	2464018
2636.4867327213287	82	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00047522498	0.00047522498	-0.5748168	0.37095258	0.62136996	0.40113923	0.63695383	30049	2494067
2670.807865858078	83	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004994789	0.0004994789	-0.61648476	0.46494025	0.5568005	0.4453859	0.67216486	30049	2524116
2707.371425151825	84	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00040703054	0.00040703054	-0.62796855	0.3934773	0.5677972	0.4314033	0.6847483	30049	2554165
2743.275062084198	85	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00042876473	0.00042876473	-0.5846497	0.3375182	0.49718374	0.4306582	0.63436806	30049	2584214
2777.080518722534	86	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0002692825	0.0002692825	-0.6301079	0.4101559	0.54808587	0.4992096	0.6849165	30049	2614263
2813.4363644123077	87	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00024279674	0.00024279674	-0.6209767	0.32831833	0.4938202	0.352871	0.6703588	30049	2644312
2847.0693967342377	88	0.07537688	1.0606467	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.00087059377	0.00087059377	-0.6721261	0.4648864	0.52186584	0.38111007	0.72431266	30049	2674361
2883.5182111263275	89	0.07537688	1.0606468	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.000971507	0.000971507	-0.56579125	0.37716198	0.6619075	0.5114038	0.631982	30049	2704410
2915.2158493995667	90	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00077192514	0.00077192514	-0.53537863	0.5217507	0.7784169	0.42528117	0.61322033	30049	2734459
2951.128345012665	91	0.23115578	2.2963452	24.0	0.0	151.0	0.0	0.001530833	0.001530833	0.0025595096	0.0025595096	-0.50587	0.51572317	0.82893854	0.4089581	0.58876383	30049	2764508
2985.562840461731	92	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008930828	0.0008930828	-0.46587032	0.51817465	0.8845923	0.36234015	0.5543296	30049	2794557
3019.335780143738	93	0.23115578	3.2526503	46.0	0.0	151.0	0.0	0.001530833	0.001530833	0.0026519457	0.0026519457	-0.47045547	0.61742824	0.9692789	0.38765287	0.5673834	30049	2824606
3053.5399844646454	94	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014734678	0.0014734678	-0.46629477	0.71879935	0.96751213	0.3303835	0.563046	30049	2854655
3087.14985537529	95	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014067965	0.0014067965	-0.3824787	0.6323409	0.99015415	0.32883698	0.48149413	30049	2884704
3121.537810087204	96	0.32160804	4.525427	64.0	0.0	151.0	0.0	0.0021298546	0.0021298546	0.0034684218	0.0034684218	-0.48666114	0.75002176	1.0090942	0.3036465	0.58757055	30049	2914753
3155.9521131515503	97	0.52261305	5.190661	54.0	0.0	151.0	0.0	0.0034610138	0.0034610138	0.0047632526	0.0047632526	-0.39245155	0.56850225	0.99018	0.34846705	0.4914695	30049	2944802
