Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
11.363684892654419	0	-0.43710944	0.08427604	-0.28531256	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020827183	-0.020827183	-0.6987947	0.040016286	0.00017884384	7.5109005e-05	0.6988126	1008	1008
21.130499601364136	1	-0.4099715	0.08901304	-0.21931992	-0.6099803	21.0	0.0	-0.019522455	-0.019522455	-0.019631933	-0.019631933	-0.6918349	0.027107283	0.00013544387	0.00012801799	0.6918485	1008	2016
29.371405363082886	2	-0.4265537	0.08138505	-0.22418383	-0.60712564	21.0	0.0	-0.02031208	-0.02031208	-0.020313405	-0.020313405	-0.6935923	0.030271467	0.00023564982	0.00020015823	0.6936159	1008	3024
37.75404715538025	3	-0.42421985	0.09077902	-0.2834988	-0.6428194	21.0	0.0	-0.020200944	-0.020200944	-0.020117555	-0.020117555	-0.6975858	0.027811265	0.00059058773	0.00083991565	0.69764495	1008	4032
46.59325456619263	4	-0.42884982	0.077454194	-0.2565651	-0.6217387	21.0	0.0	-0.02042142	-0.02042142	-0.020449108	-0.020449108	-0.69753003	0.033028148	0.00045195402	0.0005056291	0.6975752	1008	5040
54.65790343284607	5	-0.42051458	0.08183518	-0.17366171	-0.57611096	21.0	0.0	-0.020024505	-0.020024505	-0.020010602	-0.020010602	-0.6934917	0.01616275	0.0004265388	0.00060880155	0.69353426	1008	6048
63.37946105003357	6	-0.44830486	0.09815455	-0.24438214	-0.68873245	21.0	0.0	-0.02134785	-0.02134785	-0.021271786	-0.021271786	-0.6937869	0.023828613	8.7228516e-05	0.000107315165	0.6937956	1008	7056
71.9276750087738	7	-0.42383036	0.08905767	-0.23516516	-0.6284324	21.0	0.0	-0.020182393	-0.020182393	-0.0202424	-0.0202424	-0.69567627	0.01680322	0.0003045256	0.00036478057	0.69570667	1008	8064
79.80953669548035	8	-0.4412197	0.09134327	-0.25699586	-0.5989346	21.0	0.0	-0.021010462	-0.021010462	-0.020784134	-0.020784134	-0.6900287	0.029367004	0.00058479107	0.00077220803	0.6900872	1008	9072
88.14883756637573	9	-0.42896643	0.10179555	-0.27992484	-0.6981485	21.0	0.0	-0.020426974	-0.020426974	-0.020517088	-0.020517088	-0.6947026	0.023765855	0.0004880568	0.0007407281	0.6947514	1008	10080
96.62992429733276	10	-0.49905547	0.107028194	-0.29755288	-0.7499999	21.0	0.0	-0.023764547	-0.023764547	-0.018840998	-0.018840998	-0.63799775	0.20873134	0.22121707	0.2597857	0.6601195	1008	11088
105.08802437782288	11	-0.4735116	0.12589118	-0.16553804	-0.8526092	21.0	0.0	-0.022548173	-0.022548173	-0.021822587	-0.021822587	-0.69087696	0.08774619	0.026589174	0.031277314	0.69353586	1008	12096
113.40690851211548	12	-0.46732387	0.11143453	-0.2400449	-0.75272834	21.0	0.0	-0.022253517	-0.022253517	-0.022020085	-0.022020085	-0.6956395	0.034957763	0.004935535	0.006500317	0.696133	1008	13104
121.95738792419434	13	-0.53393155	0.11234851	-0.28384918	-0.8833916	21.0	0.0	-0.025425313	-0.025425313	-0.018890373	-0.018890373	-0.64761114	0.25549427	0.3093976	0.22751929	0.67855096	1008	14112
130.76440048217773	14	-0.54263806	0.12258069	-0.27794704	-0.9706807	21.0	0.0	-0.025839908	-0.025839908	-0.01883507	-0.01883507	-0.7125619	0.29382673	0.2749613	0.20725621	0.740058	1008	15120
139.05248427391052	15	-0.57354933	0.15903544	-0.30844414	-0.99757326	21.0	0.0	-0.027311875	-0.027311875	-0.023329202	-0.023329202	-0.6796708	0.19033544	0.19819793	0.17859547	0.69949055	1008	16128
147.10057997703552	16	-0.588293	0.12665974	-0.27607977	-1.0125686	21.0	0.0	-0.028013954	-0.028013954	-0.023255503	-0.023255503	-0.640561	0.24478938	0.256894	0.23113352	0.66625047	1008	17136
155.23088192939758	17	-0.57290334	0.14522393	-0.27536777	-0.9286886	21.0	0.0	-0.027281113	-0.027281113	-0.025261069	-0.025261069	-0.69449997	0.12871632	0.07541892	0.06842617	0.70204186	1008	18144
163.54036021232605	18	-0.6540203	0.14218664	-0.36772236	-1.1699277	21.0	0.0	-0.031143822	-0.031143822	-0.025372392	-0.025372392	-0.65887773	0.22476977	0.23290786	0.16212381	0.6821685	1008	19152
171.57264041900635	19	-0.62241024	0.12167035	-0.41145486	-0.9623503	21.0	0.0	-0.029638583	-0.029638583	-0.024577746	-0.024577746	-0.66703767	0.19791496	0.17791529	0.15329853	0.6848292	1008	20160
180.5586290359497	20	-0.62176716	0.12652007	-0.33071345	-0.8523214	21.0	0.0	-0.029607961	-0.029607961	-0.026343739	-0.026343739	-0.67134464	0.17583595	0.1367357	0.11974535	0.6850182	1008	21168
189.14147543907166	21	-0.6630692	0.12962934	-0.44831455	-0.9804025	21.0	0.0	-0.031574722	-0.031574722	-0.028390499	-0.028390499	-0.67156994	0.19174437	0.14605473	0.1359501	0.68617535	1008	22176
197.5976870059967	22	-0.6048972	0.1398014	-0.3781251	-1.0045044	21.0	0.0	-0.02880463	-0.02880463	-0.02464109	-0.02464109	-0.68884265	0.20810418	0.14741799	0.14189026	0.70358443	1008	23184
206.14206171035767	23	-0.59491134	0.11709886	-0.34688377	-0.8664149	21.0	0.0	-0.028329112	-0.028329112	-0.022803096	-0.022803096	-0.6641069	0.24891569	0.23489645	0.29339972	0.68759656	1008	24192
214.86907744407654	24	-0.5836847	0.13106154	-0.26113898	-0.9540205	21.0	0.0	-0.027794508	-0.027794508	-0.025196211	-0.025196211	-0.683505	0.19971697	0.14776517	0.1659934	0.6982815	1008	25200
223.10382890701294	25	-0.59690946	0.1452986	-0.3307291	-0.9375586	21.0	0.0	-0.028424263	-0.028424263	-0.021476403	-0.021476403	-0.6797327	0.26551902	0.2657227	0.21681926	0.706305	1008	26208
231.11770009994507	26	-0.5683646	0.12433404	-0.34645742	-0.9430546	21.0	0.0	-0.027064983	-0.027064983	-0.013610505	-0.013610505	-0.68019867	0.33715186	0.36052513	0.22678435	0.71625113	1008	27216
241.27353692054749	27	0.66679543	6.296134	39.097538	-0.85511094	21.0	0.0	0.03175216	0.03175216	0.049830273	0.049830273	-0.7111052	0.391183	0.41771048	0.2696951	0.7528763	1008	28224
252.35688662528992	28	1.0664067	5.499879	29.36148	-0.84483266	21.0	0.0	0.050781272	0.050781272	0.08542392	0.08542392	-0.53654146	0.47939846	0.70964015	0.33547267	0.60750544	1008	29232
261.97494554519653	29	3.5769036	10.705196	49.15458	-0.7025163	21.0	0.0	0.17032875	0.17032875	0.19472593	0.19472593	-0.5669772	0.4047692	0.7119521	0.34888503	0.6381725	1008	30240
270.17715787887573	30	5.649712	13.440677	59.24788	-0.8179544	21.0	0.0	0.2690339	0.2690339	0.3144027	0.3144027	-0.44419694	0.41393915	1.0486541	0.47124138	0.54906225	1008	31248
278.3780219554901	31	4.411648	12.356426	49.30977	-0.75594324	21.0	0.0	0.21007846	0.21007846	0.25381792	0.25381792	-0.51949024	0.5083494	1.3092413	0.694756	0.6504144	1008	32256
286.5985839366913	32	12.103549	20.710487	69.045685	-0.7408522	21.0	0.0	0.57635945	0.57635945	0.6329455	0.6329455	-0.46956515	0.5245056	1.3546274	0.4522453	0.6050279	1008	33264
294.59820771217346	33	12.732712	20.041576	69.25725	-0.76182085	21.0	0.0	0.6063196	0.6063196	0.67014533	0.67014533	-0.45668262	0.572775	1.4756353	0.47805884	0.60424614	1008	34272
303.17606377601624	34	14.779427	19.381174	79.210625	-0.7331316	21.0	0.0	0.7037822	0.7037822	0.7652345	0.7652345	-0.5165343	0.55595887	1.6708764	0.6019595	0.683622	1008	35280
311.45157504081726	35	20.794111	22.261206	79.20723	-0.69683784	21.0	0.0	0.99019575	0.99019575	1.0650759	1.0650759	-0.49163195	0.7432061	1.6456662	0.5627422	0.65619856	1008	36288
320.2414994239807	36	21.392355	21.927752	69.22019	-0.9084804	21.0	0.0	1.0186836	1.0186836	1.0972183	1.0972183	-0.33286214	0.5338966	1.6828651	0.46640238	0.5011486	1008	37296
328.4517915248871	37	20.334013	20.069302	69.066086	-0.90001136	21.0	0.0	0.9682863	0.9682863	1.0516939	1.0516939	-0.31789052	0.46855643	1.7114843	0.54154515	0.48903897	1008	38304
336.4367616176605	38	16.360146	20.958767	79.10011	-1.0777416	21.0	0.0	0.7790545	0.7790545	0.8424077	0.8424077	-0.3449105	0.47587678	1.7565053	0.6120222	0.52056104	1008	39312
344.84827423095703	39	18.182238	21.924004	69.098976	-0.94079226	21.0	0.0	0.8658208	0.8658208	0.9419406	0.9419406	-0.28283614	0.5157596	1.6547778	0.5478716	0.44831395	1008	40320
353.01594161987305	40	22.956812	22.198603	59.18337	-1.1025224	21.0	0.0	1.0931815	1.0931815	1.1632686	1.1632686	-0.2914818	0.43358335	1.6151505	0.4735481	0.45299685	1008	41328
361.6421597003937	41	28.558197	23.687859	88.80598	-1.0602257	21.0	0.0	1.3599142	1.3599142	1.426451	1.426451	-0.3260103	0.5067781	1.7740968	0.59687567	0.50342	1008	42336
370.20808577537537	42	33.746777	26.684414	89.07217	-0.81099105	21.0	0.0	1.6069893	1.6069893	1.665442	1.665442	-0.3576854	0.4544466	1.5590422	0.4482866	0.5135896	1008	43344
378.8964099884033	43	32.91486	27.945871	89.07653	-0.9529125	21.0	0.0	1.5673742	1.5673742	1.6295497	1.6295497	-0.45479244	0.5943913	1.6102316	0.4851537	0.6158156	1008	44352
389.89948058128357	44	44.51973	21.172338	88.95151	-1.0754075	21.0	0.0	2.1199872	2.1199872	2.1800096	2.1800096	-0.3442732	0.4928694	1.5542572	0.6416772	0.49969894	1008	45360
400.3054029941559	45	45.57031	24.714724	98.97112	-0.84216344	21.0	0.0	2.1700146	2.1700146	2.2290757	2.2290757	-0.42285836	0.49627787	1.5535173	0.5904055	0.57821006	1008	46368
