Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
11.375898599624634	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.020183135	-0.020183135	-0.68910766	0.03389501	0.00016991317	5.9510126e-05	0.68912464	1008	1008
21.15058135986328	1	-0.4077328	0.08699572	-0.22794245	-0.6927353	21.0	0.0	-0.019415848	-0.019415848	-0.019474542	-0.019474542	-0.69312453	0.025330743	0.00011086126	6.6619636e-05	0.6931356	1008	2016
29.37239170074463	2	-0.42766833	0.09756194	-0.18851113	-0.6933813	21.0	0.0	-0.020365158	-0.020365158	-0.020403067	-0.020403067	-0.69572455	0.029959474	0.00041254432	0.00045695438	0.69576585	1008	3024
37.75160837173462	3	-0.42812935	0.08216149	-0.24247201	-0.6340674	21.0	0.0	-0.020387111	-0.020387111	-0.020480787	-0.020480787	-0.69593203	0.02834524	0.000109938905	6.664285e-05	0.695943	1008	4032
46.57637333869934	4	-0.4259081	0.08519338	-0.26465875	-0.6247898	21.0	0.0	-0.020281337	-0.020281337	-0.020385716	-0.020385716	-0.69462514	0.028364185	0.00018632747	0.00021786877	0.69464374	1008	5040
54.63427114486694	5	-0.39903545	0.06619449	-0.2887185	-0.56569797	21.0	0.0	-0.019001689	-0.019001689	-0.018982228	-0.018982228	-0.6947621	0.016378663	0.000224895	0.0002168116	0.69478464	1008	6048
63.35541534423828	6	-0.41802013	0.10205765	-0.17687152	-0.661047	21.0	0.0	-0.01990572	-0.01990572	-0.0197954	-0.0197954	-0.69702876	0.026997432	0.0011842842	0.0020684195	0.6971472	1008	7056
71.91505169868469	7	-0.4076177	0.095717005	-0.19194575	-0.6441215	21.0	0.0	-0.019410368	-0.019410368	-0.019453917	-0.019453917	-0.6924272	0.020808328	0.0002335666	0.00032816414	0.6924505	1008	8064
79.80160450935364	8	-0.42986497	0.11637433	-0.25414267	-0.76234096	21.0	0.0	-0.020469762	-0.020469762	-0.020528508	-0.020528508	-0.6932207	0.031967625	0.0065767267	0.007689209	0.6938783	1008	9072
88.139803647995	9	-0.44840097	0.10203514	-0.21200967	-0.72886735	21.0	0.0	-0.021352425	-0.021352425	-0.017508281	-0.017508281	-0.66469085	0.17894238	0.18219784	0.17912427	0.6829107	1008	10080
96.60908555984497	10	-0.42806697	0.102405556	-0.274661	-0.7511731	21.0	0.0	-0.020384142	-0.020384142	-0.019338295	-0.019338295	-0.67935675	0.109884106	0.07626566	0.083240844	0.68698335	1008	11088
105.0726888179779	11	-0.44443813	0.09763595	-0.2968394	-0.67111075	21.0	0.0	-0.021163719	-0.021163719	-0.0204476	-0.0204476	-0.68677187	0.12765302	0.07137821	0.07258274	0.69390965	1008	12096
113.37339925765991	12	-0.44111046	0.10285107	-0.2702798	-0.77314895	21.0	0.0	-0.021005256	-0.021005256	-0.019913647	-0.019913647	-0.70017165	0.12586595	0.06529243	0.067984365	0.70670086	1008	13104
121.92083525657654	13	-0.51605946	0.10692701	-0.29413444	-0.78297883	21.0	0.0	-0.02457426	-0.02457426	-0.016412107	-0.016412107	-0.6398015	0.2604898	0.28694552	0.23292035	0.668496	1008	14112
130.70704126358032	14	-0.49563277	0.1173867	-0.32187912	-0.76949084	21.0	0.0	-0.023601558	-0.023601558	-0.017891834	-0.017891834	-0.6433331	0.26439834	0.2868295	0.17068405	0.67201596	1008	15120
138.9945797920227	15	-0.53190607	0.11611834	-0.27947628	-0.775645	21.0	0.0	-0.02532886	-0.02532886	-0.018941984	-0.018941984	-0.66511214	0.25117415	0.25194257	0.18779063	0.6903063	1008	16128
147.05147528648376	16	-0.5900846	0.12270713	-0.30148292	-0.8905065	21.0	0.0	-0.028099269	-0.028099269	-0.018178502	-0.018178502	-0.6810135	0.34584302	0.36406577	0.30908117	0.71742016	1008	17136
