Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
6.552631139755249	0	-0.43710944	0.08427604	-0.28531256	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.016497051	-0.016497051	1008	1008
9.701881885528564	1	-0.4099801	0.0890125	-0.21929541	-0.6099321	21.0	0.0	-0.019522863	-0.019522863	-0.014099472	-0.014099472	1008	2016
13.458743572235107	2	-0.42596367	0.081168495	-0.22380196	-0.60448164	21.0	0.0	-0.020283984	-0.020283984	-0.01478575	-0.01478575	1008	3024
18.128459215164185	3	-0.42320552	0.09036906	-0.28361076	-0.6392307	21.0	0.0	-0.020152645	-0.020152645	-0.014255384	-0.014255384	1008	4032
25.421658992767334	4	-0.4274671	0.07708067	-0.25664917	-0.6204098	21.0	0.0	-0.020355575	-0.020355575	-0.014160023	-0.014160023	1008	5040
33.611470222473145	5	-0.41887042	0.08141931	-0.17339121	-0.5746127	21.0	0.0	-0.01994621	-0.01994621	-0.013133808	-0.013133808	1008	6048
44.578821897506714	6	-0.4463084	0.09774898	-0.24220672	-0.68519413	21.0	0.0	-0.021252783	-0.021252783	-0.013873476	-0.013873476	1008	7056
58.14391469955444	7	-0.42133832	0.08807702	-0.23322514	-0.6241251	21.0	0.0	-0.02006373	-0.02006373	-0.011886807	-0.011886807	1008	8064
72.46290397644043	8	-0.4373177	0.09073329	-0.25453833	-0.5941594	21.0	0.0	-0.020824652	-0.020824652	-0.012596053	-0.012596053	1008	9072
87.38423585891724	9	-0.42458546	0.10097562	-0.2754526	-0.69071466	21.0	0.0	-0.020218356	-0.020218356	-0.0120567735	-0.0120567735	1008	10080
100.64406776428223	10	-0.49262777	0.10592328	-0.29212388	-0.74499774	21.0	0.0	-0.023458466	-0.023458466	-0.01189946	-0.01189946	1008	11088
113.79384684562683	11	-0.46317828	0.12402471	-0.15948299	-0.8359736	21.0	0.0	-0.02205611	-0.02205611	-0.011592413	-0.011592413	1008	12096
128.11920738220215	12	-0.45010296	0.10797053	-0.22877376	-0.7253155	21.0	0.0	-0.021433474	-0.021433474	-0.011336276	-0.011336276	1008	13104
144.09447050094604	13	-0.5024422	0.10657414	-0.26850745	-0.8317165	21.0	0.0	-0.023925819	-0.023925819	-0.011402257	-0.011402257	1008	14112
160.97043466567993	14	-0.49335766	0.11002671	-0.262299	-0.8844442	21.0	0.0	-0.023493221	-0.023493221	-0.010683995	-0.010683995	1008	15120
178.82454872131348	15	-0.50438255	0.13981798	-0.2650938	-0.8773999	21.0	0.0	-0.024018215	-0.024018215	-0.010982955	-0.010982955	1008	16128
197.30648946762085	16	-0.49109292	0.11301314	-0.22840089	-0.890136	21.0	0.0	-0.023385378	-0.023385378	-0.010880289	-0.010880289	1008	17136
217.55688452720642	17	-0.46645045	0.119370446	-0.2514644	-0.7429886	21.0	0.0	-0.022211926	-0.022211926	-0.010042584	-0.010042584	1008	18144
238.5276734828949	18	-0.5264153	0.113859676	-0.33597752	-0.9048528	21.0	0.0	-0.025067395	-0.025067395	-0.010768544	-0.010768544	1008	19152
260.7584798336029	19	-0.49119583	0.10211356	-0.32960147	-0.78528947	21.0	0.0	-0.023390278	-0.023390278	-0.009771161	-0.009771161	1008	20160
284.07784128189087	20	0.1370215	2.3934548	9.455682	-0.66154975	21.0	0.0	0.0065248352	0.0065248352	0.02154876	0.02154876	1008	21168
309.6370544433594	21	-0.30821705	1.3917662	9.207694	-0.7376236	21.0	0.0	-0.014677003	-0.014677003	-3.3395158e-05	-3.3395158e-05	1008	22176
335.66322898864746	22	1.3900806	8.265856	49.148407	-0.7561279	21.0	0.0	0.066194326	0.066194326	0.08132177	0.08132177	1008	23184
362.3878879547119	23	2.8386698	9.372852	49.215225	-0.71034294	21.0	0.0	0.13517475	0.13517475	0.15226406	0.15226406	1008	24192
391.4970872402191	24	1.8002962	8.673225	49.36268	-0.74471253	21.0	0.0	0.085728385	0.085728385	0.10212085	0.10212085	1008	25200
421.52730226516724	25	1.1579598	8.917162	59.150665	-0.8031559	21.0	0.0	0.055140942	0.055140942	0.072289184	0.072289184	1008	26208
452.24393224716187	26	3.0265539	11.044296	49.305145	-0.77231115	21.0	0.0	0.14412162	0.14412162	0.16202965	0.16202965	1008	27216
482.9936249256134	27	4.022943	12.833287	49.275085	-0.71225065	21.0	0.0	0.1915687	0.1915687	0.20986108	0.20986108	1008	28224
516.1893208026886	28	9.820252	16.008818	69.12422	-0.7750504	21.0	0.0	0.4676311	0.4676311	0.48725668	0.48725668	1008	29232
550.3022184371948	29	5.438603	11.821491	59.346786	-0.9201406	21.0	0.0	0.2589811	0.2589811	0.27812803	0.27812803	1008	30240
