Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.0337445735931396	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.01835144672827968	-0.01835144672827968	1008	1008
4.264478445053101	1	-0.40749168	0.08694313	-0.22698395	-0.69201326	21.0	0.0	-0.019404367	-0.019404367	-0.017868807137772783	-0.017868807137772783	1008	2016
5.186453819274902	2	-0.42705473	0.097581536	-0.18838826	-0.694682	21.0	0.0	-0.020335939	-0.020335939	-0.018720481260652445	-0.018720481260652445	1008	3024
6.107321739196777	3	-0.4272848	0.08208205	-0.24380988	-0.6316048	21.0	0.0	-0.020346895	-0.020346895	-0.019022354036757415	-0.019022354036757415	1008	4032
7.0002281665802	4	-0.42553702	0.08530993	-0.26396343	-0.630523	21.0	0.0	-0.020263668	-0.020263668	-0.018896125441536078	-0.018896125441536078	1008	5040
7.9032604694366455	5	-0.39914438	0.067423135	-0.28945908	-0.5702229	21.0	0.0	-0.019006873	-0.019006873	-0.017401810458015865	-0.017401810458015865	1008	6048
8.817224025726318	6	-0.4179435	0.10131667	-0.1790902	-0.6613729	21.0	0.0	-0.019902075	-0.019902075	-0.01866635735810909	-0.01866635735810909	1008	7056
9.720118522644043	7	-0.4088618	0.0959753	-0.1926611	-0.6447361	21.0	0.0	-0.01946961	-0.01946961	-0.01787469744718206	-0.01787469744718206	1008	8064
10.6409170627594	8	-0.43334723	0.11818901	-0.25198072	-0.7784532	21.0	0.0	-0.020635583	-0.020635583	-0.018961557304263223	-0.018961557304263223	1008	9072
11.549333333969116	9	-0.4512652	0.10405207	-0.21421294	-0.7403445	21.0	0.0	-0.021488817	-0.021488817	-0.01976253591432453	-0.01976253591432453	1008	10080
12.460058689117432	10	-0.43301454	0.10385698	-0.27248338	-0.75596184	21.0	0.0	-0.02061974	-0.02061974	-0.018815451146042116	-0.018815451146042116	1008	11088
13.39194941520691	11	-0.44725475	0.100175075	-0.30597878	-0.67355263	21.0	0.0	-0.021297844	-0.021297844	-0.019763562960919998	-0.019763562960919998	1008	12096
14.326990127563477	12	-0.44446006	0.102365986	-0.27268532	-0.7800113	21.0	0.0	-0.021164766	-0.021164766	-0.019746984991861397	-0.019746984991861397	1008	13104
15.246805906295776	13	-0.51971054	0.10940596	-0.28388786	-0.7868869	21.0	0.0	-0.02474812	-0.02474812	-0.02308863839000148	-0.02308863839000148	1008	14112
16.179169416427612	14	-0.4958236	0.11777883	-0.3091043	-0.77150434	21.0	0.0	-0.023610644	-0.023610644	-0.022141085161886488	-0.022141085161886488	1008	15120
17.104042053222656	15	-0.5236234	0.11494641	-0.25733382	-0.76612353	21.0	0.0	-0.024934446	-0.024934446	-0.023467337067744534	-0.023467337067744534	1008	16128
18.035662412643433	16	-0.57459456	0.11972116	-0.29198837	-0.86881095	21.0	0.0	-0.027361644	-0.027361644	-0.02592337719029576	-0.02592337719029576	1008	17136
18.957873582839966	17	-0.3732065	1.3997351	9.187474	-0.83411735	21.0	0.0	-0.017771738	-0.017771738	-0.016409680915704286	-0.016409680915704286	1008	18144
19.8952214717865	18	2.057643	8.291193	39.06531	-0.9228385	21.0	0.0	0.09798299	0.09798299	0.09953642229117701	0.09953642229117701	1008	19152
20.817710161209106	19	2.9190857	13.251337	69.08528	-0.9133709	21.0	0.0	0.13900407	0.13900407	0.14044061922964363	0.14044061922964363	1008	20160
21.735889196395874	20	-0.009725213	3.1508667	19.351742	-0.8517759	21.0	0.0	-0.00046310632	-0.00046310632	0.0007792204812583447	0.0007792204812583447	1008	21168
22.650290966033936	21	4.6960635	13.012802	59.046764	-0.9664622	21.0	0.0	0.22362207	0.22362207	0.22494666437705035	0.22494666437705035	1008	22176
23.57210659980774	22	10.925728	17.268356	59.08503	-0.941787	21.0	0.0	0.5202728	0.5202728	0.521654258125728	0.521654258125728	1008	23184
24.47350311279297	23	17.105185	20.940208	69.054085	-0.94943696	21.0	0.0	0.81453264	0.81453264	0.8158404274445931	0.8158404274445931	1008	24192
25.395707845687866	24	23.33207	24.881506	99.05691	-0.8840331	21.0	0.0	1.1110508	1.1110508	1.1122840380246068	1.1122840380246068	1008	25200
26.313459634780884	25	31.616388	27.24486	79.07101	-0.99653673	21.0	0.0	1.5055422	1.5055422	1.5067873698697714	1.5067873698697714	1008	26208
27.231005668640137	26	43.034077	28.912512	88.88502	-0.89314973	21.0	0.0	2.0492418	2.0492418	2.0505610061369706	2.0505610061369706	1008	27216
28.142820358276367	27	54.81541	27.278435	128.49649	-0.6267027	21.0	0.0	2.6102579	2.6102579	2.611417401551781	2.611417401551781	1008	28224
29.068235158920288	28	52.126957	23.788473	98.677734	-0.86470795	21.0	0.0	2.482236	2.482236	2.483362629804309	2.483362629804309	1008	29232
29.98443603515625	29	64.09185	22.819532	108.67993	9.062729	21.0	0.0	3.0519927	3.0519927	3.0531711504549044	3.0531711504549044	1008	30240
30.958179473876953	30	66.587585	20.563892	118.709625	19.1721	21.0	0.0	3.1708374	3.1708374	3.171971788635084	3.171971788635084	1008	31248
31.93542718887329	31	78.14358	19.454569	118.62254	29.119028	21.0	0.0	3.7211223	3.7211223	3.7220294551463518	3.7220294551463518	1008	32256
32.98222327232361	32	80.39271	17.483057	118.5013	48.830982	21.0	0.0	3.828224	3.828224	3.8291707947946687	3.8291707947946687	1008	33264
34.018139600753784	33	80.378746	18.83336	118.73053	38.662598	21.0	0.0	3.8275597	3.8275597	3.8284558197658045	3.8284558197658045	1008	34272
34.97282886505127	34	81.77908	17.872501	118.44936	38.903534	21.0	0.0	3.894242	3.894242	3.895030723280149	3.895030723280149	1008	35280
