Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
796.874101638794	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	331124
816.562667131424	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	337124
836.4323217868805	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	343124
856.4928541183472	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	349124
876.4044539928436	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	355124
896.9715435504913	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	361124
917.5738265514374	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	367124
938.0306222438812	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	373124
958.0355715751648	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	379124
970.1090500354767	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	385124
982.3161191940308	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	391124
995.8590433597565	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	397124
1009.3693730831146	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	403124
1022.8761577606201	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	409124
1036.419525384903	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	415124
1048.7939848899841	73	861.8333	308.95007	1000.0	171.0	861.8333333333334	308.9500588912209	5171	420295
1062.531979560852	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	426295
1074.148782491684	75	839.8333	358.14355	1000.0	39.0	839.8333333333334	358.14355439621636	5039	431334
1088.1415705680847	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	437334
1099.3400774002075	77	840.8333	355.9075	1000.0	45.0	840.8333333333334	355.90748641871653	5045	442379
1113.0394279956818	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	448379
1123.8810987472534	79	839.0	360.00696	1000.0	34.0	839.0	360.00694437746614	5034	453413
1135.5322332382202	80	583.6667	466.91516	1000.0	6.0	583.6666666666666	466.9151719293107	5253	458666
1148.693907737732	81	220.40741	371.9665	1000.0	7.0	220.40740740740742	371.96647193184845	5951	464617
1160.358870267868	82	834.3333	370.4419	1000.0	6.0	834.3333333333334	370.4419282724651	5006	469623
1173.5753200054169	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	475623
1186.8219921588898	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	481623
1200.1220865249634	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	487623
1213.4405691623688	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	493623
1226.717081785202	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	499623
1239.9976859092712	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	505623
1253.4096593856812	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	511623
1266.86687374115	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	517623
1280.308828830719	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	523623
1292.2363455295563	92	834.0	371.1873	1000.0	4.0	834.0	371.1872842649651	5004	528627
1305.516428232193	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	534627
1318.7403354644775	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	540627
1331.8460562229156	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	546627
1343.4670782089233	96	833.8333	371.55997	1000.0	3.0	833.8333333333334	371.5599622612151	5003	551630
1355.4335203170776	97	394.69232	453.58292	1000.0	3.0	394.6923076923077	453.5828962681268	5131	556761
1368.7545590400696	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	562761
1380.588009595871	99	715.2857	450.1729	1000.0	3.0	715.2857142857143	450.1728919571471	5007	567768
