Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.0123186111450195	0	24.634146	13.439578	78.0	9.0	24.634146341463413	13.439577696546532	1010	1010
4.168905973434448	1	32.03125	25.141455	112.0	8.0	32.03125	25.141455276843065	1025	2035
5.2957518100738525	2	32.64516	20.282757	103.0	10.0	32.645161290322584	20.28275667956337	1012	3047
6.425006628036499	3	32.967743	18.68324	81.0	12.0	32.96774193548387	18.683240499075794	1022	4069
7.527302503585815	4	29.558823	13.962536	62.0	14.0	29.558823529411764	13.962536379373509	1005	5074
8.673481941223145	5	40.28	28.053549	109.0	16.0	40.28	28.05354879511681	1007	6081
9.808001041412354	6	43.333332	21.999369	101.0	11.0	43.333333333333336	21.99936867781033	1040	7121
10.909053564071655	7	50.15	24.815872	110.0	20.0	50.15	24.81587193712927	1003	8124
12.056283235549927	8	60.0	34.342564	132.0	14.0	60.0	34.342564911577036	1020	9144
13.20945954322815	9	54.31579	29.386808	145.0	17.0	54.31578947368421	29.38680805284279	1032	10176
14.38967227935791	10	50.190475	21.17865	129.0	24.0	50.19047619047619	21.17864838445292	1054	11230
15.568104028701782	11	60.166668	28.973648	110.0	18.0	60.166666666666664	28.973647030055126	1083	12313
16.661031484603882	12	52.842106	23.68269	111.0	27.0	52.8421052631579	23.68269000967126	1004	13317
17.851809978485107	13	58.444443	21.100874	98.0	25.0	58.44444444444444	21.100874711258935	1052	14369
18.98994493484497	14	57.22222	23.531435	121.0	23.0	57.22222222222222	23.53143419049779	1030	15399
20.138336420059204	15	74.21429	31.756165	145.0	40.0	74.21428571428571	31.756166041143146	1039	16438
21.279401063919067	16	59.705883	26.358982	119.0	18.0	59.705882352941174	26.358980400441613	1015	17453
22.449827432632446	17	57.88889	23.743746	118.0	23.0	57.888888888888886	23.743745115267	1042	18495
23.613567113876343	18	69.46667	21.46584	125.0	44.0	69.46666666666667	21.46583849334151	1042	19537
24.746347427368164	19	78.23077	22.878119	134.0	43.0	78.23076923076923	22.878118017522084	1017	20554
25.895248651504517	20	78.46154	28.4243	123.0	19.0	78.46153846153847	28.424299963277317	1020	21574
27.050519227981567	21	69.666664	35.737316	152.0	25.0	69.66666666666667	35.737313211202036	1045	22619
28.139968633651733	22	78.07692	31.633627	139.0	23.0	78.07692307692308	31.633627527246137	1015	23634
29.344884872436523	23	95.72727	29.924423	134.0	29.0	95.72727272727273	29.924422707550523	1053	24687
30.622280597686768	24	114.2	50.987843	186.0	23.0	114.2	50.987841687994596	1142	25829
31.963631868362427	25	169.57143	35.062626	200.0	121.0	169.57142857142858	35.062626186611304	1187	27016
33.13662552833557	26	134.625	39.544083	199.0	68.0	134.625	39.544081415554466	1077	28093
34.37861394882202	27	157.57143	41.365467	200.0	85.0	157.57142857142858	41.365469184046816	1103	29196
35.64495515823364	28	183.5	23.634367	200.0	144.0	183.5	23.63436763134003	1101	30297
36.91865944862366	29	166.14285	33.094795	200.0	105.0	166.14285714285714	33.094792734242176	1163	31460
38.1668586730957	30	187.33333	24.519833	200.0	133.0	187.33333333333334	24.51983324213732	1124	32584
39.44768190383911	31	167.71428	37.300762	200.0	122.0	167.71428571428572	37.30076324655449	1174	33758
40.581666707992554	32	143.85715	62.537827	200.0	30.0	143.85714285714286	62.53782528867417	1007	34765
41.78772735595703	33	179.16667	32.436687	200.0	114.0	179.16666666666666	32.43669047373497	1075	35840
43.125288248062134	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	37040
44.40739941596985	35	193.33333	14.907118	200.0	160.0	193.33333333333334	14.9071198499986	1160	38200
45.680795192718506	36	189.33333	23.85139	200.0	136.0	189.33333333333334	23.851391759997753	1136	39336
47.02796411514282	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	40536
48.299983501434326	38	188.66667	19.102066	200.0	148.0	188.66666666666666	19.102065042525872	1132	41668
49.67304992675781	39	197.83333	4.844814	200.0	187.0	197.83333333333334	4.844813951249544	1187	42855
51.00475597381592	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44055
52.2741596698761	41	192.0	12.013881	200.0	169.0	192.0	12.013880860626733	1152	45207
53.61223316192627	42	199.33333	1.490712	200.0	196.0	199.33333333333334	1.4907119849998598	1196	46403
54.89740538597107	43	192.66667	13.511312	200.0	163.0	192.66666666666666	13.511312133007493	1156	47559
56.28296709060669	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	48759
57.44318890571594	45	169.5	33.757717	200.0	113.0	169.5	33.75771516754849	1017	49776
58.773221254348755	46	197.5	5.59017	200.0	185.0	197.5	5.5901699437494745	1185	50961
60.03802514076233	47	189.0	19.035055	200.0	148.0	189.0	19.03505538035898	1134	52095
61.408671855926514	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	53295
62.631643772125244	49	182.83333	25.168875	200.0	137.0	182.83333333333334	25.16887407537775	1097	54392
63.962668657302856	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	55592
65.30218195915222	51	199.16667	1.8633898	200.0	195.0	199.16666666666666	1.863389981249825	1195	56787
66.65024995803833	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	57987
67.9528980255127	53	196.83333	7.0808816	200.0	181.0	196.83333333333334	7.080881928749334	1181	59168
69.19253849983215	54	185.83333	24.8624	200.0	132.0	185.83333333333334	24.862399097611014	1115	60283
70.41098070144653	55	182.16667	39.87654	200.0	93.0	182.16666666666666	39.87654559874625	1093	61376
71.68019223213196	56	195.0	11.18034	200.0	170.0	195.0	11.180339887498949	1170	62546
