Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
5.763310194015503	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.019692782	-0.019692782	1008	1008
6.980108261108398	1	-0.40486082	0.08259073	-0.29349	-0.65772486	21.0	0.0	-0.019279089	-0.019279089	-0.019279089	-0.019279089	1008	2016
7.87979531288147	2	-0.41987714	0.07043251	-0.29867113	-0.54220724	21.0	0.0	-0.019994149	-0.019994149	-0.019994149	-0.019994149	1008	3024
8.757867813110352	3	-0.43913484	0.088915	-0.29706073	-0.65194917	21.0	0.0	-0.020911181	-0.020911181	-0.020911181	-0.020911181	1008	4032
9.652698755264282	4	-0.41349268	0.08503202	-0.26278067	-0.63476455	21.0	0.0	-0.019690128	-0.019690128	-0.019690128	-0.019690128	1008	5040
10.537888050079346	5	-0.41214505	0.093914755	-0.26199198	-0.6088233	21.0	0.0	-0.019625954	-0.019625954	-0.019625954	-0.019625954	1008	6048
11.417790174484253	6	-0.4031345	0.07917143	-0.2287066	-0.57738334	21.0	0.0	-0.019196881	-0.019196881	-0.019196881	-0.019196881	1008	7056
12.307568311691284	7	-0.41000548	0.102993265	-0.15999609	-0.7394961	21.0	0.0	-0.019524071	-0.019524071	-0.019524071	-0.019524071	1008	8064
13.19583797454834	8	-0.42081538	0.10737898	-0.21837832	-0.69705075	21.0	0.0	-0.020038828	-0.020038828	-0.020038828	-0.020038828	1008	9072
14.093084573745728	9	-0.44928813	0.096041724	-0.2537197	-0.69048595	21.0	0.0	-0.021394672	-0.021394672	-0.021394672	-0.021394672	1008	10080
15.084026098251343	10	-0.4578065	0.102457635	-0.1747962	-0.6744184	21.0	0.0	-0.02180031	-0.02180031	-0.02180031	-0.02180031	1008	11088
16.061776876449585	11	-0.4531312	0.10078692	-0.2792879	-0.70586145	21.0	0.0	-0.021577677	-0.021577677	-0.021577677	-0.021577677	1008	12096
16.99225425720215	12	0.12238773	4.257435	29.30151	-0.7246855	21.0	0.0	0.0058279927	0.0058279927	0.0058279927	0.0058279927	1008	13104
